"","!discarded","profile_ID","ID","Author_year","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent"
"606",TRUE,"445",606,"dhillon_2017","Saskatchewan","Canada","North_America",-104,51.5,NA,356.5,3.75,"Dfb","Chernozems",NA,NA,NA,NA,NA,30,NA,0,30,15,NA,"hedgerow",NA,396.6,NA,"Populus spp.","cropland","Synchronic",30.6,108.1,5.78013840664737,"Agriculture",76.8,5.52268050859363,0,1,31.3,40.7552083333333
"607",FALSE,"340",607,"diels_2004","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1278,26.2,"Aw","Lixisols",NA,NA,NA,NA,NA,12,NA,0,12,6,NA,"alley cropping",NA,4444.44444444444,"Maize, Cowpea","Leucae leucocephala","cropland","Synchronic",16,10.7,0.491934955049954,"Agriculture",7.3,0.491934955049954,0,1,3.4,46.5753424657534
"608",FALSE,"340",608,"diels_2004","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1278,26.2,"Aw","Lixisols",NA,NA,NA,NA,NA,12,NA,0,12,6,NA,"alley cropping",NA,4444.44444444444,"Maize, Cowpea","Leucae leucocephala","cropland","Synchronic",16,11.6,0.491934955049954,"Agriculture",8,0.491934955049954,0,1,3.6,45
"609",FALSE,"341",609,"diels_2004","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1278,26.2,"Aw","Lixisols",NA,NA,NA,NA,NA,12,NA,0,12,6,NA,"alley cropping",NA,4444.44444444444,"Maize, Cowpea","Sen siamea","cropland","Synchronic",16,11.6,0.491934955049954,"Agriculture",7.3,0.491934955049954,0,1,4.3,58.9041095890411
"610",FALSE,"341",610,"diels_2004","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1278,26.2,"Aw","Lixisols",NA,NA,NA,NA,NA,12,NA,0,12,6,NA,"alley cropping",NA,4444.44444444444,"Maize, Cowpea","Sen siamea","cropland","Synchronic",16,13.2,0.491934955049954,"Agriculture",8,0.491934955049954,0,1,5.2,65
"611",TRUE,"349",611,"dube_2012","San Gabriel Agroforestry Unit","Chile","South_America",-72,-45.4166667,730,1250,5,"Cfb","Andosols",NA,NA,NA,NA,"6.2",40,NA,0,40,20,NA,"silvopasture",NA,400,"Dactylis glomerata, Holcus latus, Poa pratensis, Trifolium pratense, T. repens, Acae magellanica, A. pintifida, Hypochoeris radicata, Taraxacum officile","Pinus ponderosa","Grassland","Synchronic",18,193.76,0.841666996699605,"Grassland",177.1,1.84217353507571,1,1,16.66,9.40711462450593
"612",FALSE,"279",612,"fernandez-nunez_2010","Castro Riberas de Lea","Spain","Europe",-7.66666666666666,43.0166667,439,1300,12.2,"Csb","Umbrisols",611.4,337.9,50.7,NA,"6.8",25,NA,0,25,12.5,NA,"silvopasture",NA,2500,"Dactylis glomerata L. var., Trifolium pratense L. var.","Pinus radiata D. Don","cropland","diachronic",11,145.8,27.21,"Agriculture",126.5,NA,1,1,19.3,15.2569169960474
"613",FALSE,"279",613,"fernandez-nunez_2010","Castro Riberas de Lea","Spain","Europe",-7.66666666666666,43.0166667,439,1300,12.2,"Csb","Umbrisols",611.4,337.9,50.7,NA,"6.8",25,NA,0,25,12.5,NA,"silvopasture",NA,833,"Dactylis glomerata L. var., Trifolium pratense L. var.","Pinus radiata D. Don","cropland","diachronic",11,130.69,9.68,"Agriculture",126.5,NA,1,1,4.19,3.31225296442688
"614",FALSE,"278",614,"fernandez-nunez_2010","Castro Riberas de Lea","Spain","Europe",-7.66666666666666,43.0166667,439,1300,12.2,"Csb","Umbrisols",611.4,337.9,50.7,NA,"6.8",25,NA,0,25,12.5,NA,"silvopasture",NA,2500,"Dactylis glomerata L. var., Trifolium pratense L. var.","Betula alba L.","cropland","diachronic",11,171,18.34,"Agriculture",126.5,NA,1,1,44.5,35.1778656126482
"615",FALSE,"278",615,"fernandez-nunez_2010","Castro Riberas de Lea","Spain","Europe",-7.66666666666666,43.0166667,439,1300,12.2,"Csb","Umbrisols",611.4,337.9,50.7,NA,"6.8",25,NA,0,25,12.5,NA,"silvopasture",NA,833,"Dactylis glomerata L. var., Trifolium pratense L. var.","Betula alba L.","cropland","diachronic",11,143.41,4.3,"Agriculture",126.5,NA,1,1,16.91,13.3675889328063
"616",TRUE,"426",616,"forra_2017","Agri-Food and Biosciences Institute","Ireland","Europe",-6.1,54.0666667,NA,880,9.75,"Cfb","Luvisols",NA,NA,375,NA,"7-8.3",20,NA,0,20,10,NA,"silvopasture",NA,400,"Lolium perenne L.","Fraxinus excelsior L.","Grassland","Synchronic",26,78.1,2.55603860169077,"Grassland",85.1,2.55603860169077,1,1,-7,-8.2256169212691
"617",TRUE,"443",617,"gama-rodrigues_2010","Research Station of MARS Center of Cocoa Science","Brazil","South_America",-39.0333333333333,-14,101,1500,26,"Af","Ferralsols",NA,NA,NA,NA,NA,100,NA,0,100,50,NA,"shaded perennial-crop",NA,620,"Theobroma cacao L.","20 different species of trees","Forest","Synchronic",30,324,20,"Forest",262,18,0,1,62,23.6641221374046
"618",TRUE,"444",618,"gama-rodrigues_2010","Research Station of MARS Center of Cocoa Science","Brazil","South_America",-39.0333333333333,-14,101,1500,26,"Af","Ferralsols",NA,NA,NA,NA,NA,100,NA,0,100,50,NA,"shaded perennial-crop",NA,1141,"Theobroma cacao L.","Erythri glauca Lour.","Forest","Synchronic",30,314,19,"Forest",262,18,0,1,52,19.8473282442748
"619",TRUE,"17",619,"gupta_2009","Central Punjab","India","Asia",75.6666666666666,30.9,244,675,24.3,"BSh","Fluvisols",NA,NA,NA,NA,"7.7-8.2",30,NA,0,30,15,NA,"silvoarable",NA,357.78175313059,"Triticum aestivum, Vig radiata","Populus deltoides Bartr.","cropland","Synchronic",1,23.2,0.115602768132947,"Agriculture",17.1,0.0592283715798434,1,1,6.1,35.672514619883
"620",FALSE,"83",620,"gupta_2009","Central Punjab","India","Asia",75.6666666666666,30.9,244,675,24.3,"BSh","Fluvisols",NA,NA,NA,NA,"7.7-8.2",30,NA,0,30,15,NA,"silvoarable",NA,357.78175313059,"Triticum aestivum, Vig radiata","Populus deltoides Bartr.","cropland","Synchronic",3,25.9,0.12879829191414,"Agriculture",17.99,0.0122065556157337,1,1,7.91,43.9688715953307
"621",TRUE,"186",621,"gupta_2009","Central Punjab","India","Asia",75.6666666666666,30.9,244,675,24.3,"BSh","Fluvisols",NA,NA,NA,NA,"7.7-8.2",30,NA,0,30,15,NA,"silvoarable",NA,357.78175313059,"Triticum aestivum, Vig radiata","Populus deltoides Bartr.","cropland","Synchronic",6,29.1,0.191400104493179,"Agriculture",17.32,0.00670820393249937,1,1,11.78,68.013856812933
"622",FALSE,"83",622,"gupta_2009","Central Punjab","India","Asia",75.6666666666666,30.9,244,675,24.3,"BSh","Fluvisols",780,160,60,NA,"7.7-8.2",30,NA,0,30,15,NA,"silvoarable",NA,357.78175313059,"Triticum aestivum, Vig radiata","Populus deltoides Bartr.","cropland","Synchronic",3,24.3,0.215935175457821,"Agriculture",17.32,0.0580775343829264,1,1,6.98,40.3002309468822
"623",FALSE,"83",623,"gupta_2009","Central Punjab","India","Asia",75.6666666666666,30.9,244,675,24.3,"BSh","Fluvisols",550,100,350,NA,"7.7-8.2",30,NA,0,30,15,NA,"silvoarable",NA,357.78175313059,"Triticum aestivum, Vig radiata","Populus deltoides Bartr.","cropland","Synchronic",3,26.1,0.115602768132947,"Agriculture",17.54,0.0116619037896906,1,1,8.56,48.8027366020525
"624",TRUE,"221",624,"haile_2008","Alachua county","Florida","North_America",-82.55,29.75,NA,1332,20,"Cfa","Acrisols",895,35,70,NA,NA,30,NA,0,30,15,NA,"silvopasture",NA,NA,"Paspalum notatum Flueggé","Pinus elliottii Englem","Grassland","Synchronic",8,7.91935483870967,NA,"Grassland",7.1290322580645,NA,0,1,0.790322580645172,11.0859728506789
"625",TRUE,"321",625,"haile_2008","Osceola county","Florida","North_America",-81.1666666666666,28.15,NA,1233,20,"Cfa","Podzols",940,30,30,NA,NA,30,NA,0,30,15,NA,"silvopasture",NA,NA,"Paspalum notatum Flueggé","Pinus elliottii Englem","Grassland","Synchronic",14,12.5161290322581,NA,"Grassland",12.8225806451613,NA,0,1,-0.306451612903182,-2.3899371069179
"626",TRUE,"300",626,"haile_2008","Hardee county","Florida","North_America",-82.1333333333333,27.2166667,NA,1347,20,"Cfa","Podzols",NA,NA,NA,NA,NA,30,NA,0,30,15,NA,"silvopasture",NA,NA,"Paspalum notatum Flueggé","Pinus elliottii Englem","Grassland","Synchronic",12,14.8467741935484,NA,"Grassland",7.16129032258063,NA,0,1,7.68548387096777,107.31981981982
"627",TRUE,"465",627,"haile_2008","Suwannee county","Florida","North_America",-83,30.4,NA,1366,20,"Cfa","Acrisols",940,25,35,NA,NA,30,NA,0,30,15,NA,"silvopasture",NA,NA,"Paspalum notatum Flueggé","Pinus elliottii Englem","Grassland","Synchronic",40,6.58870967741934,NA,"Grassland",5.77419354838709,NA,0,1,0.814516129032248,14.1061452513965
"628",TRUE,"227",628,"hergoualch_2012","Research Station of the Coffee Institute of Costa Rica (Icafé)","Costa Rica","Central_America",-84.1333333333333,10.0333333,1180,2300,21,"Am","Andosols",371.5125,364.5,265.125,NA,"5.2962499999999997",40,NA,0,40,20,NA,"shaded perennial-crop",NA,278,"Coffea arabica","Inga densiflora","Plantation","Synchronic",9,111.29,2.27,"Plantation",110.11,1.42,1,1,1.18000000000001,1.07165561711017
"629",TRUE,"272",629,"hertel_2009","Lore Lindu tiol Park","Sulawesi","Asia",120.033333333333,-1.5,899.5,2200,23,"Af","Cambisols",NA,NA,NA,NA,"3.95",20,NA,0,20,10,NA,"shaded perennial-crop",NA,NA,"Theobroma cacao","Forest remants","Forest","Synchronic",10,33.74,NA,"Forest",51.01,NA,1,1,-17.27,-33.8561066457557
"630",TRUE,"271",630,"hertel_2009","Lore Lindu tiol Park","Sulawesi","Asia",120.033333333333,-1.5,899.5,2200,23,"Af","Cambisols",NA,NA,NA,NA,"3.8",20,NA,0,20,10,NA,"shaded perennial-crop",NA,NA,"Theobroma cacao","Erythri subumbran, Gliricidia sepium, Syzigium aromaticum, Nephelium lappaceum","Forest","Synchronic",10,43.86,NA,"Forest",51.01,NA,1,1,-7.15,-14.0168594393256
"631",TRUE,"484",631,"howlett_ 2011b","St Esteban Dehesa","Spain","Europe",-6.10416666666666,39.9863889,400,520,16.1,"Csa","Luvisols",NA,NA,NA,NA,NA,100,NA,0,100,50,NA,"silvopasture",NA,35,"Unimproved tive pasture","Quercus suber L.","Grassland","Synchronic",80,29.9,NA,"Grassland",26.2755102040816,5.86734693877551,0,1,3.6244897959184,13.7941747572817
"632",FALSE,"282",632,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Alchornea cordifolia","cropland","Synchronic",11,18.48,NA,"Agriculture",18.942,NA,0,1,-0.462,-2.4390243902439
"633",FALSE,"282",633,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Alchornea cordifolia","cropland","Synchronic",11,21.021,NA,"Agriculture",20.328,NA,0,1,0.693000000000001,3.40909090909092
"634",FALSE,"283",634,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Dactyladenia barteri","cropland","Synchronic",11,20.328,NA,"Agriculture",18.942,NA,0,1,1.386,7.3170731707317
"635",FALSE,"283",635,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Dactyladenia barteri","cropland","Synchronic",11,23.1,NA,"Agriculture",20.328,NA,0,1,2.772,13.6363636363636
"636",FALSE,"284",636,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Gliridia sepium","cropland","Synchronic",11,20.79,NA,"Agriculture",18.942,NA,0,1,1.848,9.7560975609756
"637",FALSE,"284",637,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Gliridia sepium","cropland","Synchronic",11,24.024,NA,"Agriculture",20.328,NA,0,1,3.696,18.1818181818182
"638",FALSE,"285",638,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Leucae leucocephala","cropland","Synchronic",11,22.407,NA,"Agriculture",18.942,NA,0,1,3.465,18.2926829268293
"639",FALSE,"285",639,"kang_1999","Experimental farm of the Intertiol Institute of Tropical Agriculture (IITA) in Ibadan","Nigeria","Africa",3.9,7.5,NA,1280,26.2,"Aw","Luvisols",NA,NA,NA,NA,NA,15,NA,0,15,7.5,NA,"alley cropping",NA,10000,"Maize, Cowpea","Leucae leucocephala","cropland","Synchronic",11,23.562,NA,"Agriculture",20.328,NA,0,1,3.234,15.9090909090909
"640",FALSE,"252",640,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Leucae. leucocephala","cropland","Synchronic",10,37.4,NA,"Agriculture",22.2,NA,1,1,15.2,68.4684684684685
"641",FALSE,"252",641,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Leucae. leucocephala","cropland","Synchronic",10,37.4,NA,"Agriculture",26.2,NA,1,1,11.2,42.7480916030534
"642",FALSE,"250",642,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Gliricidia sepium","cropland","Synchronic",10,33.9,NA,"Agriculture",22.2,NA,1,1,11.7,52.7027027027027
"643",FALSE,"250",643,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Gliricidia sepium","cropland","Synchronic",10,33.9,NA,"Agriculture",26.2,NA,1,1,7.7,29.3893129770992
"644",FALSE,"248",644,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Callliandra callothyrsus","cropland","Synchronic",10,33.2,NA,"Agriculture",22.2,NA,1,1,11,49.5495495495496
"645",FALSE,"248",645,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Callliandra callothyrsus","cropland","Synchronic",10,33.2,NA,"Agriculture",26.2,NA,1,1,7,26.7175572519084
"646",FALSE,"255",646,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Sen siamea","cropland","Synchronic",10,30.5,NA,"Agriculture",22.2,NA,1,1,8.3,37.3873873873874
"647",FALSE,"255",647,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Sen siamea","cropland","Synchronic",10,30.5,NA,"Agriculture",26.2,NA,1,1,4.3,16.412213740458
"648",FALSE,"258",648,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Tephrosia vogelli","cropland","Synchronic",10,31.2,NA,"Agriculture",22.2,NA,1,1,9,40.5405405405405
"649",FALSE,"258",649,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Tephrosia vogelli","cropland","Synchronic",10,31.2,NA,"Agriculture",26.2,NA,1,1,5,19.0839694656489
"650",FALSE,"247",650,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Cajanus cajan","cropland","Synchronic",10,30.1,NA,"Agriculture",22.2,NA,1,1,7.9,35.5855855855856
"651",FALSE,"247",651,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Cajanus cajan","cropland","Synchronic",10,30.1,NA,"Agriculture",26.2,NA,1,1,3.9,14.8854961832061
"652",FALSE,"257",652,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Sesbania sesban","cropland","Synchronic",10,27.3,NA,"Agriculture",22.2,NA,1,1,5.1,22.972972972973
"653",FALSE,"257",653,"kaonga_2008","Msekera","Zambia","Africa",32.5666666666666,-13.65,1030,1000,23,"Aw/Cfa","Luvisols",610,130,260,NA,"5.3",20,NA,0,20,10,NA,"fallow",NA,10000,"Maize","Sesbania sesban","cropland","Synchronic",10,27.3,NA,"Agriculture",26.2,NA,1,1,1.1,4.19847328244275
"654",TRUE,"203",654,"kaur_2000","Central Soil Salinity Research Institute experimental farm, Karl","India","Asia",76.85,29.9833333,250,700,24.4,"BSh","Solonetz",NA,NA,NA,NA,"9.3000000000000007",30,NA,0,30,15,NA,"silvoarable",NA,NA,"Rice, Trifolium alexandrium","Acacia nilotica","cropland","Synchronic",7,15.252,NA,"Agriculture",12.915,NA,1,1,2.337,18.0952380952381
"655",TRUE,"204",655,"kaur_2000","Central Soil Salinity Research Institute experimental farm, Karl","India","Asia",76.85,29.9833333,250,700,24.4,"BSh","Solonetz",NA,NA,NA,NA,"9.3000000000000007",30,NA,0,30,15,NA,"silvoarable",NA,NA,"Rice, Trifolium alexandrium","Eucalyptus tereticornis","cropland","Synchronic",7,12.382,NA,"Agriculture",12.915,NA,1,1,-0.532999999999999,-4.12698412698412
"656",TRUE,"205",656,"kaur_2000","Central Soil Salinity Research Institute experimental farm, Karl","India","Asia",76.85,29.9833333,250,700,24.4,"BSh","Solonetz",NA,NA,NA,NA,"9.3000000000000007",30,NA,0,30,15,NA,"silvoarable",NA,NA,"Rice, Trifolium alexandrium","Populus deltoides","cropland","Synchronic",7,15.047,NA,"Agriculture",12.915,NA,1,1,2.132,16.5079365079365
"657",TRUE,"403",657,"kirby_2007","Ipeti-Embera","Pama","Central_America",-78.5168472222222,8.9709278,175,2500,26,"Af","Cambisols",NA,NA,NA,NA,"6.4",40,NA,0,40,20,NA,"multistrata",NA,NA,NA,"Perennial tree crops that include fruit, timber and medicil species","Forest","Synchronic",23.2,45,2.3,"Forest",45.1,2.4,1,1,-0.100000000000001,-0.221729490022176
"658",FALSE,"72",658,"lasco_1999","Village of alad","Philippines","Asia",123.75,10.2,111.666666666667,1800,22.5,"Aw","Cambisols",NA,NA,NA,NA,NA,20,NA,0,20,10,NA,"fallow",NA,NA,NA,"Leucae leucocephala","cropland","Synchronic",3,66.4245,NA,"Agriculture",69.412,NA,0,1,-2.98750000000001,-4.3040108338616
"659",FALSE,"72",659,"lasco_1999","Village of alad","Philippines","Asia",123.75,10.2,111.666666666667,1800,22.5,"Aw","Cambisols",NA,NA,NA,NA,NA,20,NA,0,20,10,NA,"fallow",NA,NA,NA,"Leucae leucocephala","cropland","Synchronic",3,47.595,NA,"Agriculture",37.488,NA,0,1,10.107,26.9606274007682
"660",FALSE,"72",660,"lasco_1999","Village of alad","Philippines","Asia",123.75,10.2,111.666666666667,1800,22.5,"Aw","Cambisols",NA,NA,NA,NA,NA,20,NA,0,20,10,NA,"fallow",NA,NA,NA,"Leucae leucocephala","cropland","Synchronic",3,74.1735,NA,"Agriculture",63.726,NA,0,1,10.4475,16.39440730628
"661",TRUE,"129",661,"lenka_2012","Kokriguda village, Koraput district of Orissa","India","Asia",82.7,18.75,910,1373,23.1,"Aw","Luvisols",NA,NA,NA,NA,"6",30,NA,0,30,15,NA,"hedgerow",NA,4000,"Finger millet","Gliricidia sepium","cropland","diachronic",5,22.44,NA,"Agriculture",18.31,NA,1,1,4.13,22.5559803386128
"662",TRUE,"130",662,"lenka_2012","Kokriguda village, Koraput district of Orissa","India","Asia",82.7,18.75,910,1373,23.1,"Aw","Luvisols",NA,NA,NA,NA,"6",30,NA,0,30,15,NA,"hedgerow",NA,4000,"Finger millet","Indigofera teysmanni","cropland","diachronic",5,20.17,NA,"Agriculture",18.31,NA,1,1,1.86,10.1583833970508
"663",TRUE,"207",663,"lu_2015","Xiaolangdi ecological station","Chi","Asia",112.466666666666,35.0166667,NA,549,14.6,"Cwa/Cfa","Regosols",140,570,290,NA,NA,50,NA,0,50,25,NA,"silvoarable",NA,416.666666666667,"Triticum aestivum L., Vig radiata L., Isatis indigotica Fort., Cassia obtusifolia L.","Juglans regia L.","cropland","Synchronic",7,55.2,0.06,"Agriculture",54.2,0.09,0,1,1,1.8450184501845
"664",TRUE,"165",664,"maia_2007","Crioula farm, part of EMBRAPA","Brazil","South_America",-40.3333333333333,-3.6833333,70,790,30,"Aw","Luvisols",630.4,255.7,113.9,NA,"7",40,NA,0,40,20,NA,"alley cropping",NA,200,"Zea mays L.","Leucae","Forest","Synchronic",5,49.08,NA,"Forest",73.63,NA,1,1,-24.55,-33.3423876137444
"665",TRUE,"132",665,"maia_2007","Crioula farm, part of EMBRAPA","Brazil","South_America",-40.3333333333333,-3.6833333,70,790,30,"Aw","Luvisols",677.8,208.8,113.4,NA,"6.37",40,NA,0,40,20,NA,"silvopasture",NA,260,"Grass",NA,"Forest","Synchronic",5,68.65,NA,"Forest",73.63,NA,1,1,-4.97999999999999,-6.76354746706504
"666",TRUE,"251",666,"makumba_2007","Makoka Agricultural Research Station","Malawi","Africa",35.25,-15.5,1029,930,21.1,"Cwa","Lixisols",460,120,420,NA,NA,20,NA,0,20,10,NA,"alley cropping",NA,6584,"Maize","Gliricidia sepium","cropland","Synchronic",10,30,NA,"Agriculture",19,NA,0,1,11,57.8947368421053
"667",TRUE,"196",667,"makumba_2007","Makoka Agricultural Research Station","Malawi","Africa",35.25,-15.5,1029,930,21.1,"Cwa","Lixisols",540,80,380,NA,NA,20,NA,0,20,10,NA,"alley cropping",NA,7407,"Maize","Gliricidia sepium","cropland","Synchronic",7,30,NA,"Agriculture",22,NA,0,1,8,36.3636363636364
"668",TRUE,"274",668,"mangalassery_2014","Central Arid Zone Research Institute, Regiol Research Station, Kukma–Bhuj","India","Asia",69.7833333333333,23.2,NA,397,26.3,"BWh","Calcisols",NA,NA,NA,NA,"8.39",40,NA,0,40,20,NA,"silvopasture",NA,277.777777777778,"Cenchrus ciliaris","Acacia tortilis","Grassland","Synchronic",11,17.65625,NA,"Grassland",13.5416666666666,NA,1,1,4.11458333333336,30.3846153846156
